id_terraza,id_local,id_distrito_local,desc_distrito_local,id_barrio_local,desc_barrio_local,id_ndp_edificio,id_clase_ndp_edificio,id_vial_edificio,clase_vial_edificio,desc_vial_edificio,nom_edificio,num_edificio,Cod_Postal,coordenada_x_local,coordenada_y_local,id_tipo_acceso_local,desc_tipo_acceso_local,id_situacion_local,desc_situacion_local,secuencial_local_PC,Escalera,id_planta_agrupado,id_local_agrupado,coordenada_x_agrupacion,coordenada_y_agrupacion,rotulo,id_periodo_terraza,desc_periodo_terraza,id_situacion_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,Fecha_confir_ult_decreto_resol,id_ndp_terraza,id_clase_ndp_terraza,ID_VIAL,DESC_CLASE,DESC_NOMBRE,nom_terraza,num_terraza,cal_terraza,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_aux_es,mesas_aux_ra,mesas_es,mesas_ra,sillas_es,sillas_ra
-0.16971428047715512,0.5663299559331262,16,HORTALEZA           ,1.3445307664835975,VALDEFUENTES        ,2.9441689436974112,1,1.2088488270182838,CALLE                   ,ARCHIDUQUE ALBERTO                                ,NUM,13,28050,0,0,1,Puerta Calle,1,Abierto,10,,PB,,,,PIZZERIA CARLOS,2,Estacional,1,Abierta,"40,42",,23/01/2017,2.4471682515767568,1,1.2058218189235161,CALLE                   ,ARCHIDUQUE ALBERTO                                ,NUM,9,  ,Acera,10:00:00,01:00:00,,,10:00:00,02:30:00,,,0,,19,,38,  
-0.16937018454968825,0.5663196788360163,16,HORTALEZA           ,1.3410482601399787,PINAR DEL REY       ,-0.44973960932088297,1,-0.2980507107701215,CALLE                   ,BELIANES                                          ,NUM,22,28043,"445274,59","4480139,48",1,Puerta Calle,1,Abierto,30,,PB,,,,HNOS POZO,2,Estacional,1,Abierta,"12,95",,23/01/2017,-0.54237992209119,1,-0.297883280891536,CALLE                   ,BELIANES                                          ,NUM,22,  ,Acera,10:00:00,01:00:00,,,10:00:00,02:30:00,,,0,,4,,16,  
-0.16902608862222138,-0.8871023293141035,16,HORTALEZA           ,1.3393070069681694,CANILLAS            ,-0.4500161867052007,1,-0.2963899887779662,CARRETERA               ,CANILLAS                                          ,NUM,134,28043,0,0,0,Agrupado,1,Abierto,0,,PB,E23C,0,0,EL BARRIL (L120),1,Anual,1,Abierta,"11,96","11,96",23/01/2017,-0.5426232466599453,1,-0.2962260794216596,CARRETERA               ,CANILLAS                                          ,NUM,138,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,2,2.0,6,  
-0.16885404065848794,-0.887088626517957,16,HORTALEZA           ,1.3445307664835975,VALDEFUENTES        ,2.944168773075953,1,1.2088488270182838,CALLE                   ,ARCHIDUQUE ALBERTO                                ,NUM,11,28050,"444500,61","4482713,5",1,Puerta Calle,1,Abierto,10,,PB,,,,LA TERAPIA,1,Anual,1,Abierta,"57,2","57,2",23/01/2017,2.4471682515767568,1,1.2058218189235161,CALLE                   ,ARCHIDUQUE ALBERTO                                ,NUM,9,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,16,16.0,64,  
-0.1681658488035542,0.5663313480016393,16,HORTALEZA           ,1.3375657537963601,PIOVERA             ,2.9495882224640377,1,-0.3027682730898723,CALLE                   ,MAHONIA                                           ,NUM,3,28043,"447436,58","4478544,45",1,Puerta Calle,1,Abierto,30,,PB,,,,PEGGY SUE,2,Estacional,1,Abierta,"5,75",,23/01/2017,0.8083228748984311,1,4.023563011023099,AVENIDA                 ,ANDES                                             ,NUM,25,  ,Acera,10:00:00,01:00:00,,,10:00:00,02:30:00,,,0,,2,,8,  
-0.16764970491235387,0.45114609147672535,16,HORTALEZA           ,1.3410482601399787,PINAR DEL REY       ,2.9502041659294216,1,-0.2972119376600034,AVENIDA                 ,BUCARAMANGA                                       ,NUM,2,28033,0,0,3,Interior,1,Abierto,0,,B,B,,,CENTRO DE ACTIVIDADES LUENGO Y GONZALEZ S.A.,1,Anual,1,Abierta,"11,7","11,7",23/01/2017,-0.5416759490954828,1,-0.29704628587518384,AVENIDA                 ,BUCARAMANGA                                       ,NUM,2,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,5,5.0,15, B
-0.16747765694862043,-0.8871149547702702,16,HORTALEZA           ,1.3410482601399787,PINAR DEL REY       ,-0.4495840025506807,1,-0.268788745379054,CALLE                   ,SANTA VIRGILIA                                    ,NUM,11,28033,"445528,6","4480898,48",1,Puerta Calle,1,Abierto,30,,PB,,,,CERVECERIA-CAFETERIA   JUSTO  III,2,Estacional,1,Abierta,"16,2",,23/01/2017,-0.5422428547615391,1,-0.2686833471960634,CALLE                   ,SANTA VIRGILIA                                    ,NUM,11,  ,Acera,10:00:00,01:00:00,,,10:00:00,02:30:00,,,0,,5,,20,  
-0.167305608984887,-0.8871131390287315,16,HORTALEZA           ,1.3393070069681694,CANILLAS            ,-0.45001567484082505,1,-0.2963899887779662,CARRETERA               ,CANILLAS                                          ,NUM,140,28043,"445800,59","4479560,47",1,Puerta Calle,1,Abierto,70,,PB,,,,YES-SI,2,Estacional,1,Abierta,"36,3",,23/01/2017,-0.5426230963668207,1,-0.2962260794216596,CARRETERA               ,CANILLAS                                          ,NUM,140,  ,Acera,10:00:00,01:00:00,,,10:00:00,02:30:00,,,0,,9,,36,  
-0.16713356102115356,-0.8871102580521564,16,HORTALEZA           ,1.3393070069681694,CANILLAS            ,-0.44997319009764486,1,-0.2773118017930592,CALLE                   ,MOTILLA DEL PALANCAR                              ,NUM,16,28043,"446415,59","4479612,47",1,Puerta Calle,1,Abierto,10,,PB,,,,BAR-CERVECERIA,1,Anual,1,Abierta,34,34,23/01/2017,-0.542585673378791,1,-0.27718833579972346,CALLE                   ,MOTILLA DEL PALANCAR                              ,NUM,16,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,11,11.0,44,  
-0.1667894650936867,-0.8870879607460593,16,HORTALEZA           ,1.3375657537963601,PIOVERA             ,1.0862106283875619,1,-0.26645529809305685,CALLE                   ,TORONGA                                           ,NUM,31,28043,"445278,58","4478622,48",1,Puerta Calle,1,Abierto,10,,PB,,,,IL PROFUMO,2,Estacional,1,Abierta,"4,32",,23/01/2017,0.8105727629739514,1,-0.266354846525572,CALLE                   ,TORONGA                                           ,NUM,31,  ,Acera,10:00:00,01:00:00,,,10:00:00,02:30:00,,,0,,3,,6,  
